ID,DOB,SSN,Zip,Age,Workclass,fnlwgt
44d344f3,11/17/2010,738-76-1362,63430,56,Private,53366
50cccab8,2/23/1955,124-90-6670,85314,39,Private,236136
a6c9b63a,9/30/1996,835-68-4701,24016,44,Private,326232
783089eb,4/17/2003,829-39-2098,84646,34,Private,581071
c13b2189,11/21/1964,695-25-3853,57186,40,Private,220589
d097120c,8/8/1975,741-21-5856,53426,38,Federal-gov,161463
4f282b89,3/29/1981,609-62-8767,17614,44,Private,95255
7eae6840,5/19/1977,744-62-7990,45119,34,Federal-gov,223267
ef468d05,11/23/1954,483-29-8024,52371,22,Private,236769
21974070,11/7/2000,738-71-2862,91376,58,Self-emp-inc,229498
7c53b031,4/1/1962,243-72-7520,5987,43,Private,177083
e0c395a9,1/21/1958,638-31-9846,8291,23,Private,287681
3580d4ab,10/9/1959,158-74-7987,2698,41,Private,49797
a75d8c8f,7/11/1966,592-08-0791,43476,44,Private,174051
5c063031,9/16/1968,467-58-4306,45940,32,Private,194901
6f6a37dd,7/5/1988,530-27-8917,21097,38,Local-gov,252250
a8453a82,2/10/1996,605-33-1096,15818,47,Private,191277
3e2f858b,2/7/1961,522-30-6370,79171,24,Private,174907
9117d18a,12/26/2005,368-82-5681,49693,39,Private,167140
4b9a2dbf,10/23/1952,770-60-7945,24272,32,Private,236543
7d02c5bf,7/23/1977,411-75-8112,39214,40,Private,214242
901c4e4e,7/21/1974,296-49-2299,57921,34,Private,216864
4d30ca61,11/7/1991,145-31-5912,43162,34,Private,245211
25daded7,2/13/2004,222-89-8019,3638,57,Private,437727
19161d39,8/5/1967,823-96-9892,67535,71,Private,200418
30a3a45d,1/28/1989,691-31-2037,81017,45,Local-gov,167334
4e0708a2,9/30/1978,461-20-9775,39252,54,Private,146834
42862653,2/18/1995,828-43-2623,64720,26,Private,78424
ad2f0bf2,2/21/1996,352-21-5051,63074,37,Private,182675
5f3106c9,3/20/1985,371-50-9556,70994,28,Self-emp-not-inc,38079
3b00a071,12/1/2008,682-92-2313,60254,42,Private,115178
62d87987,5/15/1978,762-05-4381,6490,45,Private,195949
5158f6f2,5/13/1985,850-97-0996,65417,37,Private,167415
985d4bf2,11/12/1988,783-36-3015,69060,57,Private,223214
00507bbd,8/13/1960,346-64-2012,62781,39,Private,22245
3026740a,8/10/1954,668-76-3153,3742,45,State-gov,81853
637d4082,9/8/2009,177-92-8296,4362,30,Private,147921
5ae3820a,1/4/1985,102-81-0605,58621,27,Private,29261
d9cec706,2/27/1996,358-42-5545,96925,44,Private,257758
700922ed,2/20/1983,385-37-1889,51381,44,State-gov,136546
4ac27f4f,7/30/2000,127-66-5259,83394,38,Private,205493
347308d7,2/2/2003,201-81-9605,42841,19,Private,71650
cefb6812,1/21/1984,712-94-7226,92746,39,Private,150217
d8643fdb,2/14/1975,571-55-2193,11575,55,Self-emp-inc,258648
8cfa3462,6/8/1957,300-89-9052,84416,17,Private,114798
03382c61,3/8/1973,887-58-6462,79948,43,Private,186188
d87dc9f1,2/2/1966,765-23-0738,66987,36,Local-gov,175255
a12a5d84,5/9/1958,498-97-3451,79626,45,Private,249935
95c9644d,2/12/1969,640-22-3261,79971,44,Private,120277
d51db4f9,2/5/1957,713-47-5500,54698,26,Private,193165
26e5ea7c,12/25/1959,413-93-2711,70316,32,Private,185027
953a08f3,2/18/1977,893-59-1718,76498,21,Private,221418
600aeab8,9/2/1957,294-03-2496,58883,43,Federal-gov,56063
9b7127f2,5/22/1976,545-80-0352,82784,34,Private,153927
303b8167,3/12/1988,476-97-8387,57692,33,State-gov,163110
d8701044,8/16/1972,697-39-8576,21931,40,Self-emp-inc,175696
6261b54b,10/5/2009,691-11-7321,51322,46,Private,143189
bad52dba,10/27/2006,190-09-2477,75572,20,,114969
5f1d9e82,3/20/2009,574-92-3377,91101,54,State-gov,32778
6639f215,5/6/1978,155-82-1607,99496,23,Private,150683
49c478c6,3/19/1985,508-37-7075,2553,58,Self-emp-inc,78104
d0f3775e,11/24/1956,455-35-2584,46170,25,Private,335005
4c5c0771,6/2/1973,154-85-9657,85946,50,Local-gov,311551
133a69a8,12/22/1989,264-45-6404,19389,42,Self-emp-not-inc,201520
1e977ebb,6/26/1984,296-07-8964,32589,25,Private,124111
11523df0,11/24/1991,507-25-9132,12712,60,Private,166386
1597dc30,10/19/1987,762-90-3651,11362,43,State-gov,117471
768982f4,8/30/1989,421-94-0655,18165,25,Private,361307
40760560,1/15/1981,502-69-2725,95371,31,Private,142038
7435cefb,11/13/1984,182-94-1099,87193,35,Private,276552
1cfa4f6e,2/13/1991,754-50-0356,5871,48,Private,50402
6eaadb98,2/2/1989,837-20-8788,84827,43,Self-emp-not-inc,174090
5e1c7e96,11/14/1969,111-63-4396,9011,27,Private,277760
79a4db96,12/1/1988,392-63-2260,94467,24,Private,24243
b701c50d,3/13/1992,791-71-4183,83264,44,Self-emp-inc,151089
82fa2644,12/9/2000,362-83-6055,54533,52,Self-emp-not-inc,165278
988dc605,6/4/1978,845-45-2548,68095,49,Private,182752
da845797,11/28/2010,646-14-4398,40139,31,Private,173002
28e4fa90,7/13/1971,308-37-8022,65482,59,Private,261232
4a78f72e,2/4/1953,780-33-4574,12854,27,Private,164607
e0b0c90a,7/4/1993,254-64-2792,42225,38,Self-emp-not-inc,129573
7b06ede2,1/25/1986,378-93-8827,17695,51,Federal-gov,36186
d247dd7b,12/27/2008,574-50-6919,41796,24,Private,325744
22b0a3a0,8/25/1981,369-07-7226,10158,58,Self-emp-inc,329793
ce361b01,10/7/1962,350-23-5898,40044,46,Private,133616
89320071,2/15/1964,874-30-5564,39538,55,Private,83401
fe241850,9/15/2010,151-07-1624,18033,76,Private,239880
9c316d64,4/27/1985,448-99-9122,89213,25,Private,201737
bdb54b9e,10/22/1959,599-65-4321,88361,51,Private,192182
c6d9e8a5,9/22/1964,114-12-3434,4655,33,Private,143540
947d2590,2/14/1999,402-48-6943,87844,46,Private,28334
8bbd7c30,4/14/1977,216-47-6844,40717,51,Private,245873
9d096be0,8/23/2004,158-60-2771,55484,42,Local-gov,199095
5fa9d209,1/29/2005,352-81-4421,12725,53,Private,104461
793de547,4/18/1975,265-17-4003,19729,33,Local-gov,183923
f22b61ec,1/15/2002,117-11-0498,46883,30,Private,129707
3acbd40e,12/21/1999,726-09-9083,80110,41,Local-gov,575442
7b4446c3,6/12/1966,628-99-8460,86741,42,State-gov,184682
860e0f16,10/27/1964,309-74-8418,74735,34,Private,69251
65c4b513,11/24/1972,509-13-5275,29433,31,Private,225507
84484b37,9/21/1984,623-37-7205,13450,46,Private,167515
5e0f04bc,8/14/1969,679-69-9204,80010,35,Private,407068
a4490be8,10/31/1969,621-58-9392,48883,40,Private,170019
93a3b41c,11/11/2010,511-39-4990,85174,46,Local-gov,125892
36909e2c,6/10/2008,658-67-5960,99437,43,Local-gov,35824
4738b52e,12/2/1995,538-94-3635,48937,35,Private,67083
4d922959,8/13/1976,594-34-6835,8076,23,Private,107801
c05a183c,2/24/1971,847-38-6597,89813,50,Self-emp-not-inc,95577
3843ce51,7/13/1966,447-21-1202,90396,43,Private,118536
9f84290b,6/24/1968,410-62-6066,41237,61,Private,198078
0e107d06,11/29/1950,620-68-1859,46199,29,Private,78261
21c4484f,3/5/1951,649-11-2467,22459,21,Private,234108
e874784e,4/24/2012,127-36-9218,86183,36,Local-gov,241998
2524c6f8,7/24/2003,667-72-4597,75048,40,Private,92717
4b587ddf,5/12/2008,140-72-8505,72172,23,Private,257683
e022cc81,10/6/2009,620-85-6269,72231,90,Private,40388
af20654f,2/13/1974,285-86-8140,31783,24,Private,55424
c2623f1f,3/23/1972,696-60-7632,12121,20,Private,169600
78630039,1/11/1998,449-07-7416,70502,40,Local-gov,319271
fd3041cf,7/8/2001,381-02-4644,60811,37,Self-emp-not-inc,75050
9754be99,4/20/1982,617-33-1623,39256,31,Private,182896
4b3d18aa,7/3/1961,615-74-5418,23276,22,Private,188274
547d7c0d,6/23/1953,355-69-0077,41322,25,Private,211497
7bbee379,10/30/2010,610-70-4825,43688,46,Private,113806
2624b60f,4/15/1955,638-47-2367,83732,47,Local-gov,172246
00cd7ab7,12/17/2011,893-93-0676,76332,48,Local-gov,219962
2e820ff3,1/28/1970,530-15-8770,49759,36,,186815
8077d7a8,12/10/1980,191-13-9981,24416,26,,132749
e3ab0278,5/14/1985,591-83-7957,82472,28,Private,209801
6747dd3c,4/11/2007,753-27-1084,790,20,State-gov,178517
838665d5,11/17/1985,879-04-7082,85680,51,Private,169364
89146337,12/16/1998,832-33-6289,35247,32,Federal-gov,164707
556e1e18,10/31/1996,385-42-6632,73810,55,Private,144084
a50322b2,8/24/1956,679-41-2889,63485,41,Local-gov,133692
817222ca,7/1/1972,816-68-8801,56652,46,Private,184169
92ce8363,7/17/1957,803-26-6161,67152,45,Self-emp-inc,145290
58b831a2,6/24/1970,231-78-9217,56878,65,Local-gov,24824
a3d544bb,9/9/1977,429-20-8993,28441,45,Private,178319
770e1293,11/17/1990,126-30-7141,97660,22,Private,235829
1b42f640,2/16/1957,699-31-0123,72000,22,,196280
8f550d13,1/10/1961,537-91-7051,24907,42,Self-emp-not-inc,54202
aa9d7246,7/29/2012,429-89-2379,79894,37,Private,220237
ee52803a,9/15/1976,513-72-3425,36214,24,Private,59146
cbe53c32,2/6/1975,766-13-9536,56673,67,Private,64148
3c06e9bf,12/4/2007,126-24-6316,794,28,Private,196621
c639a6f4,1/21/1973,237-89-2165,8869,56,Private,195668
81568915,9/13/1994,756-96-5915,76097,31,State-gov,263000
0494add7,8/9/1965,495-95-3912,90799,33,Private,554986
04d6c85d,6/30/2010,137-52-8403,18656,52,,108211
e34f4d91,3/23/2012,399-97-6237,71606,45,Private,217654
6e1f9b6c,6/1/1960,886-20-1459,59133,53,Private,139671
5ebb53b2,9/8/1973,256-38-8409,78160,47,Private,102771
7ad429d9,3/18/1979,104-23-4446,32513,40,Private,213019
e361f262,2/13/2012,493-66-8771,90861,35,Private,228493
6552ffe1,12/18/1971,525-47-2920,29542,65,Self-emp-not-inc,22907
c4f01b37,5/28/1980,586-45-7241,72297,42,Private,24364
55d7460a,11/14/1986,451-93-5534,21011,23,Federal-gov,41432
eb0a1384,4/10/1977,399-35-4139,90434,39,Private,235259
849cec73,12/9/1994,750-99-3095,45801,39,Private,343476
1977df1e,10/1/2007,593-27-0528,68903,37,Private,326886
7619fde3,7/23/1961,523-66-7139,63824,25,Private,248313
c87a4ef3,9/7/1950,598-12-8351,77938,31,Self-emp-not-inc,30290
cd988fd6,8/18/1978,644-72-8307,17054,39,Private,188540
6cef41e5,12/5/1967,414-88-5028,78046,39,Private,237943
2c8ed11c,11/20/1963,630-65-1336,29232,25,Private,198870
5eb057f0,11/24/1995,361-71-0274,94808,30,Private,233980
eb575490,12/26/2011,683-16-4487,34451,37,Private,171090
3e0e1ef1,11/21/1994,456-61-6801,10774,22,Private,353039
0877ed63,8/14/1987,679-02-7316,43467,46,Federal-gov,213140
296055cc,2/19/1986,511-36-7334,40385,54,Private,188136
00302a19,10/27/1968,691-08-7432,37463,33,Private,130057
d855577a,2/3/1982,639-63-9948,14704,70,State-gov,345339
ebeb3924,12/7/1965,268-88-9394,27106,36,Private,182074
ff95877a,8/14/1989,189-47-0540,70792,53,Local-gov,176557
83013e86,5/21/1977,172-47-3943,38394,55,State-gov,71630
7e42fdb2,7/24/1973,777-65-1926,61581,17,Private,159849
bf568394,8/21/2011,284-55-9129,69699,36,Private,183425
24b4d83f,6/28/2001,221-80-0975,48608,36,Self-emp-not-inc,125933
3747e309,5/31/1952,480-57-0928,1529,40,Local-gov,180123
8ff32c00,4/14/1998,623-21-1171,80962,36,Private,592930
ca16928e,10/27/1998,550-74-4488,96022,28,Private,183802
650bc24d,8/8/1991,122-25-3610,6974,39,Private,77005
af6c4f72,7/24/1963,715-83-5893,54617,49,Private,80914
460114af,1/3/2009,768-77-0052,36730,63,Self-emp-inc,165667
70349688,7/15/1975,442-39-7612,76246,61,Private,123991
0350bbe3,8/10/1994,845-53-2100,97889,48,Self-emp-inc,181307
72f93eac,4/2/1961,736-69-1728,40025,55,Private,124137
d3fa18be,9/2/1982,224-71-9747,36552,18,,137363
a59a4fb7,10/11/1967,626-43-7873,94691,20,Private,291979
c5ce00a9,5/20/1984,870-40-9507,23548,49,Private,91251
e8af5575,9/12/1996,140-05-0848,59621,27,Federal-gov,148153
b30cf0d8,12/4/1982,163-34-1185,47322,37,Private,131463
68f928c0,7/7/1981,183-73-2458,49123,32,State-gov,127651
aea82752,11/15/1997,351-33-6639,87449,33,Self-emp-inc,239018
3cb69661,1/28/1965,166-58-1038,13495,47,Private,276087
b367823d,2/1/1995,191-11-1807,71780,34,Private,386877
2a3f9588,7/27/1966,526-70-7388,27607,61,Private,210464
1a493369,10/8/2001,411-50-4678,23912,25,Private,632834
2a2437b6,7/18/1985,199-46-1261,25263,26,Private,245465
edebcb65,5/3/1959,721-87-1961,10842,18,Private,198087
78113989,10/8/1980,636-04-9005,3444,35,Private,27408
de02237e,5/8/1984,287-43-7410,57101,36,Private,242713
97bbfce4,2/4/1978,423-35-8057,22206,56,Private,314727
70f1ded1,5/5/1994,702-15-8612,85516,40,State-gov,269733
e6c2b660,10/6/1962,642-86-8782,53272,24,Private,177287
c875f3ec,3/21/2006,485-33-2640,20888,66,Private,167711
d72b59ec,4/25/1983,797-65-6771,72964,42,Private,112181
dff8fcc5,4/16/2006,266-49-0922,15183,28,Private,339002
8e3b1048,7/18/1995,281-84-4877,58250,39,State-gov,24721
838d9e83,7/14/1995,717-42-7769,91430,65,Self-emp-not-inc,37092
d3deb6e3,3/29/1972,717-89-3968,22236,20,Private,216563
01b30e11,7/15/1966,873-97-6183,56172,52,Private,204447
4ab7fb38,1/12/1962,336-51-1261,29500,24,,151153
4d8df81c,2/25/1952,728-80-5496,26005,39,Private,187089
c96770ad,9/10/1966,882-99-1859,83165,18,Private,423052
320b7a55,5/9/2008,856-18-3403,94585,49,Private,169180
e3290025,6/3/2000,195-04-1787,52353,21,Private,104981
784232dc,7/10/1983,381-60-9548,50636,35,,120074
ee66378c,1/11/2002,729-05-1749,62792,38,Private,269323
c482667a,9/4/1958,833-51-5771,66373,55,Private,141549
977b9209,8/25/2009,534-99-0874,46934,27,Private,214858
2a1dabd4,8/11/1978,176-03-6070,42954,34,Private,173524
78443e84,10/7/1981,559-81-4077,89492,54,Local-gov,365049
3798ba29,8/4/1969,496-63-0510,87130,38,Private,60355
12dafc15,10/27/2008,397-96-0463,90335,32,Private,86808
13dbbc18,9/8/1972,372-53-2713,1409,33,State-gov,174171
50998985,2/25/1991,372-85-2575,31115,32,Federal-gov,504951
5ba72e10,5/25/1989,600-49-9005,25858,34,Private,294064
e2715adb,4/11/1981,251-95-5247,25888,46,Private,120131
d879f7e8,11/19/1966,535-39-6777,66219,48,Private,199058
25db733c,9/13/1965,658-12-8650,15362,23,Private,152328
897561ed,11/5/1959,883-26-8016,69092,48,Federal-gov,88564
31150aef,2/25/1959,399-34-8606,4827,67,Private,95113
f9a638a9,3/14/2010,416-61-0383,41600,36,Private,247558
1b34bb2b,12/5/2000,692-34-8853,65722,25,Private,178421
3d004693,10/11/1951,384-76-0796,89666,43,Private,484861
ae20f0f9,7/26/1964,250-03-8415,16042,27,Local-gov,225291
e521bf5b,7/10/1991,872-04-0342,75559,56,Private,205735
0029c470,7/14/1994,622-43-2042,4051,54,Self-emp-not-inc,58898
df17e062,8/19/1996,405-48-9021,56852,39,Private,355468
2028d9dd,8/22/1982,452-71-7346,3087,60,Self-emp-not-inc,184362
ad8f9855,10/24/1993,572-22-3055,83554,27,Private,347513
5862f1a8,1/11/1974,727-54-8572,13144,21,Private,138768
3d49b174,7/8/1982,633-42-6192,37745,24,Private,29810
a0b4b572,1/29/1995,368-86-1959,57112,31,Private,126501
a9d114cd,8/24/1970,221-53-5472,38837,22,Private,60783
e788891b,9/18/2005,726-77-9977,22784,26,Private,179772
57524189,6/17/1986,201-92-4736,76290,45,Self-emp-inc,281911
284d6ad6,4/8/2008,814-28-8133,59135,33,Private,70447
114959a0,7/11/1961,754-22-3492,2839,55,,449576
57145e56,1/17/1994,845-26-7152,49449,29,Private,327964
ab6a9636,3/16/1983,668-46-0285,57879,72,Private,496538
08eb781f,6/9/1964,731-65-6029,6525,35,Self-emp-not-inc,153066
7e82e2f2,11/23/1992,323-27-6111,76772,53,State-gov,77651
72356f15,5/14/1990,109-43-8133,12188,40,Private,119493
48ac2065,10/19/1979,208-41-8624,7811,20,Private,256240
31293c2e,1/9/1990,731-89-0794,76694,69,Private,177374
08a6ce2a,8/13/2012,414-43-7227,16433,41,Local-gov,37848
a827b230,5/12/1994,659-47-6797,46836,45,Private,129336
8a9f73a9,11/6/2002,103-95-6976,39842,27,Private,183511
689dff4d,12/20/1989,189-53-2790,65016,46,Self-emp-inc,120131
d1f19e39,3/31/2012,639-70-7542,84372,55,Private,190508
5247ef39,3/8/1999,449-44-4492,5531,31,Private,363130
8c70a317,6/30/1970,839-88-6802,87730,45,Private,240356
1c12d7e7,3/28/1985,530-94-8795,38555,64,Private,133166
e0871dd9,10/8/1982,684-96-3738,14425,38,Private,32916
b63d9fad,3/13/2000,464-48-3803,39674,17,Private,117477
cc76e2d0,11/27/1982,516-65-5764,45600,33,Private,34748
2d364d6a,12/2/1974,677-66-3359,52792,22,Private,459463
af79ce2b,8/8/1976,876-35-8312,48369,23,Private,95989
27e6f5ba,11/26/1958,275-41-5912,45908,25,Private,118088
69d9bbaa,4/22/1954,788-75-3517,28699,33,Private,150570
32ba078f,8/18/1951,165-64-3241,62789,31,,505438
2ebcf2b9,9/24/1988,608-69-4591,53615,37,Private,179731
06b3cddc,10/13/1963,475-40-3222,92599,53,Private,122109
fc1cc355,3/19/1957,487-09-0469,42384,28,Local-gov,163942
7091ee98,9/15/1994,808-84-9894,99183,33,Private,106670
69f66a6b,9/24/1966,891-89-3892,2375,41,Private,123403
b742f727,2/18/2009,624-60-5972,50896,61,Self-emp-inc,119986
17d5a140,3/11/1971,566-64-3064,62582,25,Private,66622
7076591d,9/1/2012,757-75-8602,97092,20,,40060
43ea2260,8/30/1986,166-75-2583,77162,35,Private,260578
10fcdf18,6/21/1962,396-81-0621,30599,64,Local-gov,96076
a53172f1,11/9/1967,151-78-8130,19600,28,Private,70604
188d3ed0,4/3/1959,667-94-8976,7916,39,Self-emp-not-inc,230329
e09d9342,10/11/1982,179-38-8730,14456,53,Private,49715
4d412240,2/8/1956,836-81-2929,48832,28,Private,116531
e4e6f682,7/3/2009,863-09-1562,32666,38,Federal-gov,214542
6f343e21,2/15/1982,888-33-1261,13173,25,Local-gov,335005
ad29b950,6/29/2002,266-53-3473,28667,19,Private,258633
e2901b5a,3/6/1953,886-68-3498,31466,20,Private,203240
fcada1e3,10/15/2007,572-64-1595,39319,27,Private,104457
448606dd,11/14/1982,433-77-1480,51615,55,Local-gov,99131
4f2e035d,6/20/1954,778-98-2551,15982,52,State-gov,125796
ea3d34c5,4/26/1981,606-80-6974,19373,21,,479482
5b8257b3,12/7/2010,183-52-3111,61301,30,Private,167790
465325ca,9/13/1980,694-63-0962,61232,47,Private,133758
a5c63a99,11/12/1957,260-58-8371,93700,22,Private,106843
415fa398,12/16/1964,695-02-5341,80756,24,Private,117959
decd6279,10/12/1987,521-57-8700,6357,26,Private,174921
ee4040ff,11/20/1958,842-97-1025,98044,27,Private,134152
2dbb1aa7,8/3/1972,402-77-9739,87263,57,Private,99364
aee4071d,1/16/1987,507-26-4035,87649,18,Local-gov,155905
cf4e6fef,7/10/1977,546-13-4496,37903,30,Private,467108
19ff0dfd,2/3/1982,892-42-1683,5154,34,Self-emp-not-inc,304622
99eea76c,9/5/1971,128-77-7470,46958,40,Private,198692
7edfeccc,3/9/1976,237-66-4573,34335,60,Private,178050
5051f49d,12/24/1992,569-82-8268,89339,25,Private,162687
326322a3,11/20/1995,235-71-4125,99442,39,Private,113151
9beb446f,12/28/1980,490-54-7343,99908,48,Private,158924
aa0906a4,5/11/1995,382-88-5478,91650,27,Self-emp-not-inc,141795
69951e65,9/29/1994,367-27-0432,25470,33,Self-emp-not-inc,33404
157deee3,9/8/1987,113-02-4556,62248,65,Self-emp-inc,178771
c044f0ef,10/21/1971,146-20-1028,22344,52,Private,168553
ef95e55d,4/1/2010,191-65-1241,33893,27,Private,110648
5e28d162,9/21/1987,555-64-4612,85982,32,Private,151053
4e0b7065,9/11/2008,206-55-5693,30831,45,Self-emp-not-inc,142871
4ac4d8af,10/21/1994,885-47-1852,92699,18,,343161
1b5e4ce6,4/27/2001,881-65-8316,45470,27,Private,183523
6bbd8809,10/17/1962,816-11-1271,21409,57,Self-emp-not-inc,222216
b7ab7738,7/11/2010,664-59-6706,87844,44,Private,121874
4ef0836c,9/29/1997,430-71-5874,11692,30,Private,467108
4791f44a,1/4/2007,429-98-3564,37053,26,Private,34393
251eb699,10/26/1985,775-33-5464,44758,28,Federal-gov,42003
0dea1e91,5/11/1958,602-56-3286,53122,61,Private,180418
93dcb0d1,9/24/1983,536-72-9252,31615,49,Self-emp-not-inc,199590
327ff176,1/6/1993,202-94-6693,84985,33,Private,144949
81fcc08d,9/1/2012,204-57-6913,56702,50,Private,155594
96651729,1/17/1984,109-12-3156,86344,53,Self-emp-not-inc,162576
afdf7d5b,2/7/1956,367-40-5951,33931,33,Private,232475
eb15c1f8,4/12/1988,869-86-5561,46221,22,Private,269474
6a54a998,8/15/1964,464-03-4695,14178,45,Local-gov,140644
c9da983f,7/21/1975,711-70-3613,23007,26,,39640
48e12f1a,1/22/1993,116-44-3809,44113,50,,346014
16bac5ab,11/9/1995,489-25-9332,13469,47,Self-emp-not-inc,159726
24bd22fc,7/31/1980,102-57-3302,35200,52,Federal-gov,290856
365be147,4/11/1956,762-75-4414,58165,57,Private,217886
133ff731,3/21/1953,758-10-3217,2659,21,,199915
f130d89b,10/11/1988,308-24-5284,1742,58,Private,106546
f9c14f24,4/15/1987,136-86-3844,20789,50,Local-gov,220640
080b674a,6/12/1989,762-14-9751,89734,33,Federal-gov,88913
45699172,3/1/1959,153-38-3835,11387,34,Self-emp-not-inc,288486
edb0c6de,8/17/1962,347-71-1324,15414,20,Private,227411
2a5f5725,12/18/1973,497-52-3357,49309,37,Local-gov,99935
5ca96802,5/15/1974,758-89-4763,61679,57,Private,201112
18882025,10/26/1979,800-26-8388,17467,57,Self-emp-not-inc,123778
9ef1f119,2/13/1973,554-20-7764,58524,21,Private,204596
028f191a,6/25/1984,876-59-5729,95945,40,Private,190290
aeea2535,3/23/1988,435-13-1645,50592,23,Private,196674
1aefe780,4/18/1961,629-25-5719,61874,54,Private,108435
d8ed99f6,8/20/1976,546-69-9152,90468,38,Private,186359
c5342220,8/29/1957,243-05-3309,13925,32,Private,137076
4903bc3f,12/5/1989,201-06-7917,63310,22,State-gov,262819
1f637d65,10/4/1980,882-51-7624,2825,27,Private,171655
9ec063bd,3/8/1970,713-66-0729,30524,42,Private,183319
46af39ca,9/14/1977,620-12-6383,75698,36,Private,127306
61f0b118,2/26/1974,314-20-8383,2168,22,Private,68678
269c4b5c,2/6/1984,599-38-8611,83139,40,State-gov,140108
0018bcb8,6/2/1960,517-47-8395,67062,26,Private,263444
2fcd9975,2/10/1993,113-65-1545,69655,46,State-gov,265554
2feb8570,4/14/2003,329-98-5846,65730,28,Private,410216
147264f9,7/7/2002,768-07-0623,1436,46,State-gov,20534
fc5689ef,1/14/1970,880-94-0056,67731,55,Private,188917
beba85fd,8/13/2012,270-30-0439,51338,76,Private,98695
b131776c,5/10/1992,603-87-7404,67873,27,Private,411950
968ba68c,8/31/2002,606-13-1701,70920,50,Private,237819
80ef6af1,11/16/1966,496-20-5093,4653,75,Private,187424
827777f4,6/9/2002,688-09-8656,92967,42,Federal-gov,198316
800760f2,4/8/1994,297-84-4058,84742,36,Local-gov,139703
ffee1d8a,5/20/1980,424-90-9732,55066,51,Private,152596
161da7c3,4/8/1977,800-47-7574,97857,43,Private,194726
4b691060,11/8/1960,340-11-4634,89829,44,Private,82601
516381a0,4/11/1984,131-91-2548,19260,20,,229843
9c323320,6/26/2012,718-60-2262,17668,60,Private,122276
6f18f5dc,12/7/1984,167-54-6664,59346,47,State-gov,188386
093a64b5,4/7/1988,388-77-1289,66750,73,Private,92298
91487300,11/18/1998,673-34-3791,8180,27,Private,390657
95b4127d,3/16/1994,713-02-7397,25760,50,Private,89041
e6695930,7/6/1998,889-34-6464,13680,35,Private,314897
27ca9174,3/8/1960,878-06-9103,19912,31,Private,166343
99792b33,10/4/1971,758-92-8109,68045,45,Private,88781
50e85b77,9/20/1984,899-59-3885,45380,57,Private,41762
92c08bc5,10/12/2007,172-32-0207,81691,34,Private,849857
