ID,DOB,SSN,Zip,Age,Workclass,fnlwgt,Education,Education-Num,Marital Status,Occupation,Relationship,Race
641e392a,3/17/2007,699-58-1870,70960,48,,63466,HS-grad,9,Married-spouse-absent,,Unmarried,White
d2bdfeb0,10/4/1954,777-72-7297,25454,53,Private,132304,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White
77af4bb7,3/28/2004,572-42-5672,56315,58,Private,128162,HS-grad,9,Divorced,Sales,Not-in-family,White
c5f6e600,5/15/1976,398-97-5675,73957,19,Private,125938,12th,8,Never-married,Other-service,Own-child,White
e7a7f873,6/8/2010,355-86-7369,83914,37,Private,170174,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White
95debf22,6/25/1973,498-72-7877,69476,41,Self-emp-not-inc,203451,Some-college,10,Divorced,Prof-specialty,Not-in-family,White
b979aaba,10/16/2009,857-22-7021,34199,31,Private,109917,7th-8th,4,Separated,Craft-repair,Not-in-family,White
0242a9f4,1/14/2005,424-36-1467,369,31,Private,114937,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White
d3d77458,4/29/1991,341-57-6346,75782,53,Local-gov,231196,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White
1b0d3f0d,11/25/1956,328-30-4246,44145,19,Private,238474,Some-college,10,Never-married,Sales,Own-child,White
f38d675f,9/20/2006,390-88-5370,18155,56,Private,314149,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White
5f96a0c8,9/5/1983,286-40-7901,88703,55,Federal-gov,31728,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White
aa7efab5,2/15/1952,881-88-5656,53006,51,Private,360131,5th-6th,3,Married-civ-spouse,Craft-repair,Other-relative,White
85adba9f,12/15/1969,397-33-9358,67333,62,Private,141308,Some-college,10,Never-married,Adm-clerical,Not-in-family,White
ab6f74e6,11/1/1997,511-96-6840,38742,43,Private,83411,Some-college,10,Married-civ-spouse,Sales,Husband,White
6cc1f7fd,7/20/2000,744-85-3230,46583,45,,119835,7th-8th,4,Divorced,,Not-in-family,Amer-Indian-Eskimo
0e7d3a5a,1/22/1974,878-15-2483,14358,28,Local-gov,296537,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
815c3013,11/23/2010,635-80-2686,52317,46,Private,193047,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White
ea8606ae,7/1/1990,568-50-3342,85701,62,State-gov,39630,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White
556511a3,1/19/2011,524-18-6354,60287,57,Local-gov,213975,HS-grad,9,Widowed,Other-service,Unmarried,White
b27555d3,11/1/1986,287-20-1984,80196,60,Local-gov,259803,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White
27ec4319,3/12/1964,534-93-4561,33586,23,Federal-gov,55465,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White
ac661774,9/29/1962,719-59-3805,81684,47,Private,181307,Some-college,10,Married-civ-spouse,Sales,Husband,White
b84c5e0c,3/23/1994,789-87-8543,69952,21,Private,211301,Some-college,10,Never-married,Adm-clerical,Own-child,White
3fb34843,3/27/1988,635-16-3343,32634,51,Private,200450,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White
a00a596f,11/14/2004,335-33-8109,6244,61,Local-gov,176731,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White
b9c51579,3/20/1959,211-26-3326,10113,52,Self-emp-not-inc,140985,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White
7c7439bb,10/7/2004,337-49-5069,78578,76,Private,125784,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
c48c8f61,7/17/1979,124-64-1315,78090,24,Private,152176,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White
f87c6798,12/22/1965,193-99-3605,87803,31,Self-emp-not-inc,111423,Bachelors,13,Never-married,Craft-repair,Not-in-family,White
a0bf097f,2/8/2007,298-26-6406,22415,43,Private,130126,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White
bb750123,10/7/1978,188-35-3069,29534,58,Federal-gov,30111,Some-college,10,Widowed,Prof-specialty,Unmarried,Amer-Indian-Eskimo
9ebd95f5,8/26/1978,442-75-3635,30197,18,,214989,Some-college,10,Never-married,,Own-child,White
3532d5b0,8/4/2001,218-03-6413,30743,19,Private,272800,12th,8,Never-married,Adm-clerical,Own-child,White
3f250796,1/8/2003,782-75-2258,60779,44,Private,195881,Some-college,10,Divorced,Exec-managerial,Other-relative,White
0364a3c3,7/30/1980,458-99-6419,72318,41,Local-gov,170924,Some-college,10,Never-married,Prof-specialty,Other-relative,White
7966de14,2/7/1980,625-02-2877,26207,21,Private,131473,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander
be30e926,5/27/1999,899-24-9551,81522,40,Private,149466,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black
0f84e8f9,9/7/1953,199-11-4346,5793,25,Private,190418,Some-college,10,Never-married,Other-service,Own-child,White
80977461,2/29/2000,511-32-2984,39623,62,Local-gov,167889,Doctorate,16,Widowed,Prof-specialty,Unmarried,White
eee07c47,8/5/1954,483-34-4983,1686,42,Private,177989,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
6cac1614,6/23/1963,731-81-0421,20471,35,Private,186035,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White
1dae9366,11/3/1992,793-71-9768,73190,19,Private,195805,HS-grad,9,Never-married,Sales,Own-child,White
ab56ccef,2/19/1974,163-81-6222,55166,60,Private,54800,HS-grad,9,Married-civ-spouse,Other-service,Wife,White
e3b4f95b,5/4/2012,176-97-6595,5503,20,Private,100605,HS-grad,9,Never-married,Sales,Own-child,Other
5a8ce2b4,5/10/1958,790-47-0734,46044,23,Private,253190,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White
a1313f89,11/20/1950,358-41-3490,26760,18,Private,203301,HS-grad,9,Never-married,Adm-clerical,Own-child,White
121ddeb8,1/30/2001,332-30-1424,14103,40,Private,175696,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White
492c1c3a,1/7/1983,154-23-7062,29514,19,Private,278304,Some-college,10,Never-married,Other-service,Own-child,White
57940891,11/30/1992,477-69-3340,81694,51,Private,93193,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White
63db4be4,4/21/1992,191-82-9482,11936,41,Local-gov,158688,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White
d9da27d2,7/19/1996,688-27-7407,16894,18,Private,327612,10th,6,Never-married,Other-service,Own-child,White
3cc2721d,9/27/1982,171-85-0069,50554,41,Private,210844,Some-college,10,Married-spouse-absent,Sales,Unmarried,Black
ef1bc2ef,2/25/1971,409-36-2016,74659,27,Private,147340,Some-college,10,Never-married,Exec-managerial,Own-child,White
d63959a5,7/25/1997,111-32-4042,8272,71,Self-emp-not-inc,130436,1st-4th,2,Divorced,Craft-repair,Not-in-family,White
7af0cce6,5/10/1954,706-04-5537,5629,25,Private,206600,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White
d799613f,10/30/2011,782-25-3859,33930,73,Private,284680,HS-grad,9,Divorced,Other-service,Not-in-family,White
e1dba42f,4/24/2000,369-47-0381,65407,45,Private,127738,Some-college,10,Married-civ-spouse,Other-service,Husband,White
1c966f2f,9/17/2010,320-84-2088,81254,25,Private,213412,Some-college,10,Married-civ-spouse,Sales,Husband,White
ce205668,8/20/1952,412-23-2380,8255,50,Private,287927,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White
a6077d6b,11/10/1992,321-91-8943,38835,44,Private,249332,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
40fb9c66,6/29/2002,168-81-9560,46442,44,Local-gov,290403,Assoc-voc,11,Divorced,Protective-serv,Own-child,White
e68f7698,9/19/2011,302-27-7312,55513,49,Private,54772,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
e7600acf,7/31/1995,279-37-1727,84681,44,Self-emp-inc,56651,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White
aa7c71be,10/23/1961,426-47-6181,99473,42,Federal-gov,178470,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White
fc890153,4/9/1995,632-79-9022,92091,20,Private,62865,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White
389a7b76,7/26/2004,855-20-4336,75391,66,Private,107196,HS-grad,9,Widowed,Tech-support,Not-in-family,White
39ea2c75,11/6/1991,223-97-7423,79429,19,Private,86860,Some-college,10,Never-married,Exec-managerial,Own-child,White
3633dcad,10/26/1967,750-39-8981,38846,60,Private,130684,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White
272d4480,4/22/1970,227-21-9568,92153,46,Private,164682,Assoc-voc,11,Separated,Prof-specialty,Not-in-family,White
e4409025,8/26/1987,841-79-9497,14151,42,Private,198316,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White
c4b25a83,9/17/1958,678-87-5207,91481,59,Private,261816,Some-college,10,Divorced,Exec-managerial,Not-in-family,White
15a6699c,8/26/2001,760-49-6558,76919,58,Private,280309,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White
5c261985,4/25/1978,710-75-1186,32061,47,Private,97176,HS-grad,9,Divorced,Adm-clerical,Unmarried,White
c401617f,10/12/1961,716-58-7797,73839,58,Private,95835,Some-college,10,Married-civ-spouse,Tech-support,Husband,White
501a58c7,12/4/1976,442-60-3252,20011,69,,323016,Bachelors,13,Married-civ-spouse,,Husband,White
a44c32fc,4/28/1983,702-70-6098,96822,17,,280670,10th,6,Never-married,,Own-child,White
45481f7f,7/2/1966,131-70-8248,76993,19,Private,136306,11th,7,Never-married,Farming-fishing,Own-child,White
2c8d67eb,10/31/1973,446-68-5676,63250,28,Private,65171,Some-college,10,Married-civ-spouse,Tech-support,Husband,White
54f72717,2/1/2000,171-64-5714,94159,37,Private,25864,HS-grad,9,Separated,Prof-specialty,Unmarried,Amer-Indian-Eskimo
307b2623,9/25/1951,391-64-3074,98581,30,Private,149531,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
3688612d,1/5/1958,223-84-0678,34250,36,Private,33887,Some-college,10,Divorced,Prof-specialty,Not-in-family,White
b5cc0522,12/21/1952,738-19-1135,35442,45,Private,172822,11th,7,Divorced,Transport-moving,Not-in-family,White
c769a9e4,1/1/1983,878-34-0706,61585,59,Private,106748,7th-8th,4,Married-civ-spouse,Other-service,Wife,White
d186c5f1,5/31/2011,334-02-6623,40286,45,Private,131826,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White
c98785cc,10/20/1958,794-85-0515,19209,53,Local-gov,216691,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White
502eaaaf,12/31/1988,172-68-6500,86166,37,Private,133328,HS-grad,9,Divorced,Sales,Unmarried,White
bc294f60,1/15/1954,139-05-3427,90027,26,Private,164737,Some-college,10,Never-married,Sales,Not-in-family,White
dd77f8d1,11/29/1975,581-73-5386,62023,53,Local-gov,99064,9th,5,Married-civ-spouse,Craft-repair,Husband,White
c5ee4035,7/23/1985,731-99-7281,23865,44,State-gov,59460,HS-grad,9,Married-civ-spouse,Other-service,Wife,White
8eb84318,4/16/2003,348-43-5932,44190,27,Private,208725,Bachelors,13,Never-married,Craft-repair,Own-child,White
c23ed72a,1/11/1959,239-86-9004,42651,22,Private,138513,Some-college,10,Never-married,Craft-repair,Own-child,White
3920ee4a,9/5/1965,437-93-8038,70746,41,Private,121055,HS-grad,9,Divorced,Transport-moving,Not-in-family,White
fb32d079,11/7/1975,741-68-1672,32444,53,Private,149784,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White
34ad5a5b,9/2/2012,715-81-6122,8036,58,Private,114495,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White
fdb8a2a2,4/1/1995,103-93-7134,26359,34,,133278,12th,8,Separated,,Unmarried,Black
a61c56cb,1/18/2005,369-55-0333,90799,32,Private,212276,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White
665833bd,1/18/1961,386-14-6126,82844,32,Private,440129,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White
af5c90f3,7/18/1994,289-89-7912,32805,47,Private,98012,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White
37acd8f3,3/11/1961,381-68-2521,95412,27,Private,145284,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White
d5c318e7,9/8/1991,242-20-6823,82271,25,Private,177147,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White
9648ddb6,4/15/1965,626-26-6556,12656,40,Private,141537,10th,6,Divorced,Machine-op-inspct,Not-in-family,Black
977c048a,12/30/2002,511-73-2952,39179,36,Self-emp-not-inc,48093,Some-college,10,Married-civ-spouse,Sales,Husband,White
bf7190a5,5/9/1975,333-41-3389,8146,23,Local-gov,314819,HS-grad,9,Never-married,Transport-moving,Own-child,White
f4116844,6/1/1958,497-66-0693,55850,44,Private,123572,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black
06f3fd1e,5/31/1980,383-22-9199,89388,19,Private,170800,HS-grad,9,Never-married,Craft-repair,Own-child,White
ece6aa9c,8/10/1954,156-67-5961,94332,42,Private,332401,Bachelors,13,Never-married,Sales,Not-in-family,White
5da0a99d,8/9/1976,423-29-0893,80941,60,Self-emp-not-inc,193038,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White
832f62fb,3/10/1971,828-90-8732,69807,41,Private,351161,HS-grad,9,Married-civ-spouse,Sales,Husband,White
0d409831,7/25/2012,229-53-3159,89904,45,Federal-gov,106910,HS-grad,9,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander
28346f59,4/18/2011,274-21-1635,71991,67,,163726,5th-6th,3,Married-civ-spouse,,Husband,White
86376440,6/18/1999,682-67-9517,75050,36,Self-emp-not-inc,609935,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black
9182296f,4/10/2001,711-09-3879,22762,52,State-gov,314627,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander
e637706b,5/25/2011,655-52-5939,96091,28,Private,115945,Doctorate,16,Never-married,Adm-clerical,Own-child,White
69e2703d,4/29/1980,122-16-0672,67495,83,Self-emp-inc,272248,HS-grad,9,Divorced,Sales,Not-in-family,White
006b6c94,5/12/1997,762-08-3231,61876,17,Private,167878,11th,7,Never-married,Other-service,Own-child,White
048c0524,6/8/2006,445-98-7678,1242,27,Private,176972,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White
0cd072e1,9/20/1994,186-68-5318,11642,35,Self-emp-not-inc,31095,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White
a2089e7b,11/28/1982,410-82-8931,28501,40,Private,130834,Some-college,10,Never-married,Adm-clerical,Not-in-family,White
d7ff2336,4/27/1953,487-31-9072,27652,23,Private,207415,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White
063b746a,5/24/2010,266-57-3014,38071,51,Local-gov,264457,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Black
34fc952f,5/9/1966,205-51-0786,78275,51,Private,340588,1st-4th,2,Married-civ-spouse,Other-service,Husband,White
4de0555f,6/13/1986,560-08-0337,85061,82,,42435,10th,6,Widowed,,Not-in-family,White
df8eb364,4/22/1973,471-82-3688,5896,28,Private,107411,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White
f0668cbf,11/30/1950,775-50-8086,17469,53,Private,290640,HS-grad,9,Married-civ-spouse,Other-service,Husband,White
e2c80246,11/5/1986,209-73-3991,69476,29,Private,106179,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White
db5785da,10/14/1989,883-63-3125,93149,19,Private,247679,HS-grad,9,Never-married,Craft-repair,Not-in-family,White
5e5bfad4,1/27/1963,340-42-6432,92632,30,Private,171598,Bachelors,13,Married-spouse-absent,Sales,Not-in-family,White
2a909f4f,5/14/1977,582-01-6348,46691,23,Private,234460,7th-8th,4,Never-married,Machine-op-inspct,Own-child,Black
1def36c7,10/14/1978,860-46-9479,50557,66,Private,196674,Bachelors,13,Married-civ-spouse,Sales,Husband,White
9f355337,8/25/1951,344-83-2329,90019,27,Private,182540,11th,7,Never-married,Craft-repair,Not-in-family,White
37b653f5,1/27/2000,611-35-4890,60493,35,Private,172694,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black
0a6d91c2,4/29/2003,456-90-6805,31871,17,Private,29571,12th,8,Never-married,Handlers-cleaners,Own-child,White
3f31dadb,5/17/1966,718-80-2409,47476,27,Private,130438,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White
7f13a05d,5/7/2008,407-32-4715,56274,27,Private,213421,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White
99f4cad4,7/15/1964,316-59-1637,73363,44,Local-gov,189956,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,Black
0a890722,4/7/1996,740-77-2745,22034,64,Private,133144,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
b6bbdcec,7/26/1993,658-20-0084,85998,62,Self-emp-inc,24050,HS-grad,9,Widowed,Sales,Not-in-family,White
30a85892,4/2/1959,346-10-1663,69389,26,Private,276967,Some-college,10,Married-civ-spouse,Sales,Husband,White
ee87222a,12/26/1954,472-98-1511,75039,40,Private,184857,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White
e0a756f6,12/20/1990,229-67-7338,46182,40,Private,145160,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White
7c154c2d,5/21/1990,653-08-8164,46757,35,Private,192251,HS-grad,9,Divorced,Adm-clerical,Own-child,White
972bff3f,1/2/1976,647-45-0276,65755,25,Private,190650,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander
8ec6b2ad,5/2/2001,509-46-7555,21162,52,Local-gov,255927,Some-college,10,Widowed,Adm-clerical,Not-in-family,White
e4826154,11/1/1960,485-30-1568,93058,46,Private,99086,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White
143a6c8b,12/5/1981,513-54-6792,59423,30,Private,216811,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo
4756dc02,3/7/2010,186-55-3020,3322,52,Private,110563,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White
10438ff5,2/11/1982,545-17-5880,41259,28,Private,120471,HS-grad,9,Never-married,Transport-moving,Not-in-family,Other
d59e51e6,1/23/1989,816-40-8451,82132,17,Private,183066,10th,6,Never-married,Other-service,Own-child,White
ae303aac,10/26/2010,435-99-4985,32306,46,State-gov,298786,Some-college,10,Never-married,Other-service,Own-child,Black
57da0c94,10/3/2003,797-89-1893,19192,45,Private,297884,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White
dd94ba7a,8/18/1973,293-03-2975,52597,21,Private,253612,Some-college,10,Never-married,Prof-specialty,Own-child,White
1646f181,5/19/1958,697-77-9576,57345,18,Self-emp-not-inc,207438,HS-grad,9,Married-civ-spouse,Other-service,Wife,White
51f545f1,10/3/2009,459-35-4200,14783,17,Private,148522,11th,7,Never-married,Other-service,Own-child,White
c6dea179,6/11/1953,627-50-8066,46669,90,Private,139660,Some-college,10,Divorced,Sales,Unmarried,Black
e34345d8,12/10/1992,745-30-6032,56046,23,Private,165474,Some-college,10,Never-married,Craft-repair,Not-in-family,White
b4c44138,5/17/1975,312-33-6178,83326,41,Private,120277,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White
b18d3b06,9/25/1982,501-88-1381,41105,19,Self-emp-not-inc,67929,Some-college,10,Never-married,Farming-fishing,Own-child,White
fd1a344b,6/14/1966,801-19-1466,32166,69,Private,229418,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White
d9c212ba,7/13/1967,306-39-3852,73925,23,Federal-gov,41356,Assoc-acdm,12,Never-married,Exec-managerial,Unmarried,White
2b138b8d,5/3/1996,750-73-8570,19858,28,Private,185127,Some-college,10,Never-married,Tech-support,Not-in-family,White
f56fcf7f,10/14/1991,575-34-8497,21278,37,Private,109133,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White
2224a3ea,12/18/1968,824-06-5068,30928,57,Private,148315,HS-grad,9,Married-civ-spouse,Sales,Husband,White
35fd644b,6/14/1986,726-50-8452,75185,30,Local-gov,145692,Some-college,10,Never-married,Protective-serv,Not-in-family,Black
c3094c2e,5/23/1983,608-53-5214,18143,48,Private,210424,HS-grad,9,Separated,Adm-clerical,Unmarried,White
021d57f4,2/9/1959,162-75-7448,13697,73,Private,198526,HS-grad,9,Widowed,Other-service,Other-relative,White
5f212088,6/25/1966,200-37-0688,63880,25,Private,521400,5th-6th,3,Never-married,Machine-op-inspct,Other-relative,White
370ec15d,9/13/2007,378-48-3054,97276,33,Private,100882,Masters,14,Never-married,Exec-managerial,Not-in-family,White
923deb30,7/26/1968,381-21-9690,62833,36,Private,124818,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White
95f9b33c,11/13/1968,374-60-8559,86825,28,Private,190836,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White
f3d8a8a5,4/15/2009,172-24-9598,80093,57,Private,71367,HS-grad,9,Divorced,Other-service,Unmarried,White
8ed6c950,2/3/1994,641-40-7198,35347,31,Private,303032,Some-college,10,Never-married,Other-service,Unmarried,Black
90f06e62,7/24/1969,106-31-9636,47898,35,,98989,9th,5,Divorced,,Own-child,Amer-Indian-Eskimo
73e843cc,9/7/1983,776-02-6435,38278,40,State-gov,390781,HS-grad,9,Divorced,Other-service,Not-in-family,Black
d4f4c1da,6/24/1985,197-23-7240,50960,32,Private,54782,Some-college,10,Never-married,Prof-specialty,Own-child,White
e478e708,11/15/2010,750-03-9025,79441,35,,202683,Bachelors,13,Never-married,,Not-in-family,White
